run_id,image_path,perturbation_type,severity,strategy,pred_action,true_action,is_correct,confidence,was_tie,arbitration_ms,perception_ms,n_conflicts,agreement_rate
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Majority Voting,PROCEED,SLOW DOWN,False,0.333,True,0.08219998562708497,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Confidence Weighted Voting,PROCEED,SLOW DOWN,False,0.38,False,0.05679996684193611,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Rule-Based Arbitration,PROCEED,SLOW DOWN,False,0.9,True,0.05749997217208147,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Leader Election,PROCEED,SLOW DOWN,False,0.88,False,0.052499992307275534,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Dynamic Reliability Scoring,PROCEED,SLOW DOWN,False,0.347,False,0.049400026910007,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Bayesian Fusion,PROCEED,SLOW DOWN,False,0.533,False,0.07690000347793102,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Weighted Consensus,PROCEED,SLOW DOWN,False,0.347,False,0.0570000265724957,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Softmax-Weighted Selection,PROCEED,SLOW DOWN,False,0.347,False,0.05940004484727979,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Adaptive Reliability Learning,PROCEED,SLOW DOWN,False,0.347,False,0.054100004490464926,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Dynamic Entropy-Weighted Ensemble,PROCEED,SLOW DOWN,False,0.365,False,0.061700004152953625,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1653754068234_jpg.rf.a2c23f7308dca55cd25f640c9ae84f9c.jpg,occlusion,severe,Adaptive Strategy Selection,PROCEED,SLOW DOWN,False,0.9,True,0.052099989261478186,278.3748999936506,1,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Majority Voting,PROCEED,STOP,False,0.333,False,0.0811999780125916,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Confidence Weighted Voting,PROCEED,STOP,False,0.358,False,0.05909998435527086,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.052099989261478186,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Leader Election,STOP,STOP,True,0.97,False,0.05609996151179075,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Dynamic Reliability Scoring,PROCEED,STOP,False,0.316,False,0.051099981646984816,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Bayesian Fusion,PROCEED,STOP,False,0.412,False,0.08909997995942831,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Weighted Consensus,PROCEED,STOP,False,0.316,False,0.05740002961829305,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Softmax-Weighted Selection,PROCEED,STOP,False,0.314,False,0.06859999848529696,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Adaptive Reliability Learning,PROCEED,STOP,False,0.314,False,0.05089998012408614,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Dynamic Entropy-Weighted Ensemble,STOP,STOP,True,0.302,False,0.06290001329034567,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,clean,none,Adaptive Strategy Selection,EMERGENCY BRAKE,STOP,False,0.99,False,0.05199998850002885,294.48630003025755,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Majority Voting,PROCEED,STOP,False,0.333,False,0.09169999975711107,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Confidence Weighted Voting,PROCEED,STOP,False,0.358,False,0.05829997826367617,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.050799979362636805,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Leader Election,STOP,STOP,True,0.97,False,0.05949998740106821,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Dynamic Reliability Scoring,PROCEED,STOP,False,0.316,False,0.04929996794089675,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Bayesian Fusion,PROCEED,STOP,False,0.412,False,0.08219998562708497,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Weighted Consensus,PROCEED,STOP,False,0.316,False,0.05490001058205962,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Softmax-Weighted Selection,PROCEED,STOP,False,0.314,False,0.059399986639618874,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Adaptive Reliability Learning,PROCEED,STOP,False,0.314,False,0.048799964133650064,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Dynamic Entropy-Weighted Ensemble,STOP,STOP,True,0.302,False,0.09889999637380242,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,low,Adaptive Strategy Selection,EMERGENCY BRAKE,STOP,False,0.99,False,0.0632999581284821,271.6118000098504,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Majority Voting,PROCEED,STOP,False,0.333,False,0.07909996202215552,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Confidence Weighted Voting,PROCEED,STOP,False,0.368,False,0.058699981309473515,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.05199998850002885,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Leader Election,STOP,STOP,True,0.97,False,0.05709996912628412,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Dynamic Reliability Scoring,PROCEED,STOP,False,0.325,False,0.05229999078437686,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Bayesian Fusion,PROCEED,STOP,False,0.441,False,0.08839997462928295,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Weighted Consensus,PROCEED,STOP,False,0.325,False,0.057800032664090395,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Softmax-Weighted Selection,PROCEED,STOP,False,0.322,False,0.0706000137142837,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Adaptive Reliability Learning,PROCEED,STOP,False,0.322,False,0.055500015150755644,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Dynamic Entropy-Weighted Ensemble,STOP,STOP,True,0.319,False,0.05010003224015236,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,STOP,False,0.99,False,0.053499999921768904,285.3983999812044,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Majority Voting,PROCEED,STOP,False,0.333,True,0.0782000133767724,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Confidence Weighted Voting,PROCEED,STOP,False,0.375,False,0.05609996151179075,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.04880002234131098,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Leader Election,EMERGENCY BRAKE,STOP,False,0.96,True,0.051600043661892414,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Dynamic Reliability Scoring,PROCEED,STOP,False,0.345,False,0.04700000863522291,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Bayesian Fusion,PROCEED,STOP,False,0.7,False,0.07479998748749495,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Weighted Consensus,PROCEED,STOP,False,0.345,False,0.054100004490464926,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Softmax-Weighted Selection,PROCEED,STOP,False,0.346,False,0.051799986977130175,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Adaptive Reliability Learning,PROCEED,STOP,False,0.346,False,0.051499984692782164,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Dynamic Entropy-Weighted Ensemble,PROCEED,STOP,False,0.392,False,0.05979998968541622,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,gaussian_noise,severe,Adaptive Strategy Selection,EMERGENCY BRAKE,STOP,False,0.99,False,0.050099974032491446,298.8579000229947,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Majority Voting,PROCEED,STOP,False,0.333,False,0.07709994679316878,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Confidence Weighted Voting,PROCEED,STOP,False,0.368,False,0.05640002200379968,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.05779997445642948,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Leader Election,STOP,STOP,True,0.97,False,0.06370001938194036,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Dynamic Reliability Scoring,PROCEED,STOP,False,0.325,False,0.05490001058205962,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Bayesian Fusion,PROCEED,STOP,False,0.441,False,0.08349999552592635,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Weighted Consensus,PROCEED,STOP,False,0.325,False,0.0659999786876142,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Softmax-Weighted Selection,PROCEED,STOP,False,0.322,False,0.08399999933317304,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Adaptive Reliability Learning,PROCEED,STOP,False,0.322,False,0.050099974032491446,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Dynamic Entropy-Weighted Ensemble,STOP,STOP,True,0.319,False,0.06220000796020031,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,low,Adaptive Strategy Selection,EMERGENCY BRAKE,STOP,False,0.99,False,0.046900007873773575,275.55540000321344,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Majority Voting,PROCEED,STOP,False,0.5,False,0.09300000965595245,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Confidence Weighted Voting,PROCEED,STOP,False,0.489,False,0.08449994493275881,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.06940000457689166,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Leader Election,STOP,STOP,True,0.97,False,0.07720000576227903,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Dynamic Reliability Scoring,PROCEED,STOP,False,0.436,False,0.06849999772384763,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Bayesian Fusion,PROCEED,STOP,False,0.366,False,0.11580000864341855,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Weighted Consensus,PROCEED,STOP,False,0.436,False,0.08120003622025251,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Softmax-Weighted Selection,PROCEED,STOP,False,0.448,False,0.07579999510198832,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Adaptive Reliability Learning,PROCEED,STOP,False,0.448,False,0.069500005338341,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Dynamic Entropy-Weighted Ensemble,STOP,STOP,True,0.324,False,0.08940004045143723,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,STOP,False,0.99,False,0.06550003308802843,284.74249999271706,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,severe,Majority Voting,PROCEED,STOP,False,0.5,False,0.08219998562708497,284.11539999069646,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,severe,Confidence Weighted Voting,PROCEED,STOP,False,0.49,False,0.05829997826367617,284.11539999069646,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1655306789456_jpg.rf.1eb1de7c9d9a34136c49f43414ea04c2.jpg,motion_blur,severe,Rule-Based Arbitration,EMERGENCY BRAKE,STOP,False,0.99,False,0.05039997631683946,284.11539999069646,1,0.6666666666666666
